Labels,IA1,IA-11,IA-12,IA-13,IB2,IB-14,IB-15,IB-16
cg04671734,0.957002752,0.973366078032681,0.918675649802705,0.876035160906375,0.941354404,0.949857954471539,0.950444992100652,0.91850710558343
cg04672622,0.369461063,0.311659101411181,0.3809268853181,0.411824846251353,0.033363982,0.0335184758845504,0.0472128638178465,0.0354732752594212
cg04672903,0.797954006,0.761231644376741,0.763722723631425,0.755437814638101,0.785374729,0.752166280671127,0.774103401442572,0.74520147339413
cg04713352,0.061867548,0.309981443914075,0.327666015038842,0.494994634318417,0.03523859,0.047624463376528,0.0695193695080269,0.0499041647127121
cg04726821,0.053636757,0.0556448547760162,0.0479060303319743,0.469100715776212,0.475527608,0.814322375258405,0.744526647239424,0.610958925591774
cg04736911,0.7270107,0.718685291445133,0.697741859116379,0.704013669428207,0.937710217,0.92026689781925,0.936717054055326,0.941400682268051
cg04737881,0.418569407,0.399373029880712,0.373433402988738,0.481960499228317,0.786034755,0.731293822493743,0.728814012301773,0.689950980772703
cg04741118,0.485394882,0.735711955389995,0.605231932564446,0.607428915169815,0.632301335,0.653277347377129,0.664626913272534,0.494133362370814
cg04748010,0.534234306,0.562713617219127,0.58316620121225,0.610291311050845,0.746513421,0.568524007933113,0.523184023718996,0.535392859700506
cg04781305,0.353391096,0.42777274733736,0.396323317545283,0.34060207410439,0.398032328,0.409987917757083,0.428076741170131,0.409745710321879
cg04783231,0.551618923,0.812081187791344,0.781393296527369,0.806234882427225,0.942418056,0.936565713312658,0.930508565043943,0.924711728241693
cg04811114,0.923288545,0.819105131547839,0.568057917716668,0.787828162660642,0.664820743,0.929938154652958,0.655203519682989,0.627339941198156
cg04876069,0.349154408,0.404248696899913,0.344337642813574,0.417780912724877,0.648551109,0.741891417997265,0.795069969746597,0.649226454428176
cg04885881,0.438082878,0.358381840291085,0.259652787403229,0.397790576236608,0.058675509,0.0340874578297994,0.0302372830791257,0.143902433370735
cg04889800,0.985085254,0.980538660251903,0.97252070379475,0.948876187715737,0.968776125,0.979559085939415,0.980467495805949,0.947626320215609
cg04908961,0.660485499,0.707043644069855,0.552669432632847,0.637716795915771,0.558521063,0.492375889110443,0.551461850732598,0.628543198758391
cg04931238,0.809070716,0.671825992446342,0.65119691033251,0.770558963611442,0.543853616,0.530174768375235,0.514745863881081,0.492054012874604
cg04981007,0.512440385,0.701163738358118,0.601932434667624,0.812604870051134,0.920490689,0.915662907970959,0.895282475108866,0.905646169352012
cg05004973,0.369473117,0.523232694237009,0.315498416922147,0.44971050396599,0.772606042,0.739593614526639,0.756777324847967,0.708413819838116
cg05005343,0.483564353,0.424196853751392,0.247828434993713,0.510222632239588,0.454255602,0.409556403163434,0.429884880734472,0.406337680167323
cg05020125,0.17940995,0.168936989288838,0.159599926378117,0.167542963694749,0.26760936,0.198562632298865,0.241700716627611,0.243714554057971
cg05030553,0.931566619,0.914539862001396,0.903016985349172,0.725167333742816,0.533852868,0.500808917984359,0.555464603557392,0.65105247652603
cg05090351,0.033436573,0.0338286073227437,0.0395431440584707,0.11186459648493,0.048539448,0.0342875361096779,0.0454577960723532,0.0739836508954613
cg05149097,0.732247493,0.570338234224549,0.581252906483772,0.500626726224057,0.338835239,0.402713853211008,0.463279812369006,0.516382658199629
cg05168764,0.874792785,0.862833878271492,0.862774770151558,0.817313807421069,0.564369667,0.545493914912285,0.517237590742906,0.557649985309594
cg05180717,0.941666667,0.933554767894069,0.925599763977426,0.926627432286364,0.923058368,0.933573868431182,0.926831942886923,0.90676928520603
cg05182265,0.505226168,0.545446006065748,0.382144720672983,0.423353204215141,0.469986391,0.1570251642824,0.296226715497331,0.34034931374744
cg05254095,0.533714843,0.56484531936979,0.598424137932075,0.621220754638032,0.550613323,0.56958917774604,0.562552804729997,0.620279764718556
cg05275595,0.510028419,0.391153710773456,0.444419186211709,0.609703866335412,0.68197518,0.661391523972792,0.560278647817194,0.671658578525869
cg05277122,0.983903165,0.962981370733012,0.959492873080866,0.963465368170652,0.986237366,0.964084089876357,0.966102230465692,0.953564350739338
cg05292376,0.626939017,0.486282659801763,0.715267100615486,0.500452340161647,0.525671122,0.647060043499683,0.468000443228017,0.561054051870106
cg05307301,0.406999137,0.555288155439178,0.115258802698465,0.575491957978841,0.06587743,0.0419891440211159,0.046809408567779,0.092776128825368
cg05308504,0.978135214,0.988397520289397,0.987156358883274,0.951957393773854,0.973951915,0.985387607420086,0.98970299598202,0.984312611251107
cg05353869,0.984918046,0.979669612932157,0.974836508757288,0.956285821593154,0.981717887,0.982819399962545,0.979978077441481,0.976818384436376
cg05360958,0.87668511,0.934029108466227,0.9342214769377,0.915464596668993,0.711404523,0.738881025141662,0.719462679210614,0.733910341983725
cg05365735,0.950761396,0.933211432793629,0.933103365795553,0.924541156483817,0.81472357,0.704667945443039,0.89664822668718,0.699625778417219
cg05371332,0.463982622,0.635599985290848,0.460210963090435,0.552931017007335,0.907673685,0.880629120350469,0.866126896299114,0.863977264673161
cg05379541,0.911470136,0.658639088125404,0.915248730347725,0.801243158001774,0.743241885,0.724352066263233,0.740603839718946,0.696078704690132
cg05385718,0.492369061,0.533967398722394,0.541476593077338,0.495576726331597,0.486601784,0.524548976698513,0.486632879665125,0.493614572279733
cg05403689,0.95655944,0.936151223345349,0.940830224537113,0.946637209206129,0.954069695,0.951519547096986,0.939041247760394,0.949348460834224
cg05424333,0.498528234,0.514288433277935,0.689222127376293,0.759568606423562,0.614972807,0.614390192732333,0.600085620997988,0.620380721464218
cg05454501,0.945702549,0.929173138500642,0.922407066567924,0.876066785731482,0.924393719,0.922237361007322,0.952397309684558,0.917673632047953
cg05460318,0.677579374,0.693848683195381,0.687374060198009,0.650361978030453,0.67994037,0.630403499465227,0.661536059760949,0.657588297071535
cg05509609,0.706022684,0.730797471793174,0.710509626379503,0.688048451486255,0.690852136,0.684222295503504,0.802162339715381,0.686383075759678
cg05542785,0.039257508,0.266774820566639,0.108329722336603,0.265380798506027,0.411647342,0.386615228936817,0.410389199554088,0.407022759788874
cg05547778,0.804766673,0.771843697548764,0.696703744867978,0.760389928481162,0.685417369,0.61498668764909,0.612856822998191,0.621101148745226
cg05547895,0.951165243,0.950171571525935,0.94986938599274,0.936078613163636,0.945096911,0.944341632149451,0.947984602138224,0.948081901378785
cg05589489,0.960070474,0.971619439760107,0.94999069133876,0.959925990182838,0.978994702,0.973624892787532,0.963761478761559,0.974786529152934
cg05620261,0.517403893,0.701876293359764,0.537039946060742,0.692379736510539,0.675881911,0.681964969735688,0.696076456208994,0.697963649745679
cg05634630,0.313616274,0.0325903008681506,0.0418173325726644,0.229633777943879,0.380667732,0.353105440467792,0.370506910670193,0.357084606426448
cg05650719,0.608734269,0.728945817326467,0.706735613181901,0.694059270092033,0.962500357,0.961005654515568,0.957140374804656,0.959609105748164
cg05658512,0.880696651,0.648512098520483,0.608332025157795,0.71475677310233,0.487136008,0.523103013140273,0.571927455524726,0.538976890718645
cg05666036,0.956866196,0.951451773208893,0.95073357200652,0.943810306676825,0.956207501,0.95150762842993,0.953299323015059,0.956514873712789
cg05670953,0.043236276,0.0591981874737424,0.0522877171627953,0.530871896353113,0.667468093,0.457889456165415,0.610644221425471,0.644411855970167
cg05702280,0.77392913,0.614248932916061,0.813980057338007,0.736102657293254,0.843883162,0.834700310103214,0.836154555768742,0.842316927308619
cg05778424,0.568371229,0.696092410451767,0.713091072343494,0.738225576262336,0.947657043,0.922707399869153,0.906827296966017,0.893093584576258
cg05817845,0.925722003,0.871846230710355,0.927315157404551,0.849003648829496,0.760864999,0.791798690958225,0.789603201461793,0.751910658419564
cg05851442,0.893568203,0.669887774190452,0.628436493419951,0.571817695285176,0.989050033,0.972600978721477,0.968393718597488,0.96957159329102
cg05865011,0.974285365,0.971494052935914,0.969158016020369,0.960952069497035,0.971214728,0.973487157754892,0.970465569568834,0.967045079089266
cg05867245,0.452776004,0.421251768669091,0.461811379375642,0.425118335699975,0.415883905,0.440179252917104,0.455090410823228,0.440605905436015
cg05879419,0.208314406,0.0299194795150619,0.121454597832356,0.232835596796162,0.381348224,0.444241993841245,0.369290646054909,0.358612366822584
cg05888872,0.964947663,0.956108567191815,0.950696502406705,0.900014400938051,0.95068495,0.936201564706668,0.951126822383972,0.934525246747882
cg05903444,0.973748968,0.949193902121581,0.754025984207029,0.912908186480692,0.951220155,0.940299202532608,0.952928738911086,0.94445244820844
cg05946623,0.572872245,0.552443508255022,0.569833082877134,0.59348861951501,0.452267551,0.568182060973642,0.475315566378692,0.442087044371137
cg05951994,0.617433735,0.532922685744357,0.602036698603352,0.674289219352899,0.615034953,0.570575515781598,0.591827397227905,0.576612586423628
cg05990312,0.946770793,0.948471725861131,0.937405275556869,0.930330767553062,0.944592766,0.93643705597002,0.919979478165521,0.937254614786232
cg06000144,0.871485708,0.89143857678912,0.849385328863509,0.812189840896794,0.889791869,0.878057945747969,0.894837239651459,0.87703831240204
cg06040071,0.810033133,0.856227518345047,0.816601649820161,0.812748321766043,0.627429728,0.594182614775171,0.607025778311781,0.612375277275685
cg06094482,0.930833698,0.950956884398876,0.926380831242976,0.707388113498157,0.934411502,0.597349517221587,0.902986688841107,0.877395863756992
cg06188367,0.973061035,0.96958494966372,0.97277622576337,0.966759743348764,0.973190175,0.973658103615959,0.971416379712026,0.9668734001767
cg06235224,0.035763402,0.0784171620111379,0.205627487748705,0.38970869023318,0.185891413,0.0565262425341748,0.13571523463457,0.187529727861758
cg06259025,0.378977487,0.39164052161215,0.418466360767631,0.398576070867602,0.080317762,0.101122170836389,0.0223979613460395,0.047480131144184
cg06263178,0.748324169,0.897915578119821,0.618795410212171,0.661385991115116,0.744262101,0.765965256957587,0.780516895961886,0.776355274933859
cg06279274,0.731718212,0.728555724490318,0.728058399869984,0.621211785683293,0.360944239,0.350192124811865,0.364159609444152,0.366960482691596
cg06327515,0.695727165,0.686594916165461,0.655934717046664,0.634853725924154,0.685259202,0.687771297768542,0.682174314125612,0.651827437633637
cg06365843,0.935598186,0.923103307982644,0.921462557894085,0.812362113006,0.933350491,0.915739732905596,0.938070281171325,0.914596842905758
cg06371583,0.548066427,0.676358835800209,0.15071655902649,0.421515523926894,0.67970793,0.511632144822124,0.516275098813221,0.52937175344436
cg06417478,0.563028998,0.511981665570184,0.523772174252198,0.531750349552374,0.568767616,0.507229210577597,0.523825303920408,0.548125434487098
cg06478886,0.948596428,0.934170366151737,0.917848069875991,0.88743374758888,0.946434142,0.931601808994129,0.934019077002015,0.918100094789599
cg06480265,0.92056244,0.929008836061471,0.908923131555796,0.881731677852201,0.918774555,0.909502955576986,0.930535678073756,0.918041673861362
cg06490113,0.231845494,0.455082267979128,0.182448394952357,0.384929430059912,0.102887618,0.0860101738422591,0.113696222887596,0.0966053172836266
cg06512263,0.505381614,0.368658696929205,0.245895419348675,0.329256704699439,0.28599242,0.141711995755147,0.142108830502215,0.134612820527005
cg06536614,0.99013243,0.97395214399075,0.970862912365982,0.938330074089992,0.961679531,0.970793086972658,0.973978171767413,0.957065131859728
cg06617217,0.423298518,0.368308655953505,0.36186079202816,0.506447849900237,0.039600238,0.0405388002689887,0.0379274203516163,0.049809299802002
cg06623827,0.921553984,0.901011661544805,0.924488303431604,0.876249810907067,0.930041584,0.927295370142802,0.894072170005683,0.89536605439219
cg06624036,0.361397004,0.370322157975232,0.408882083983804,0.268380325245261,0.323129623,0.356767343881869,0.368695918225713,0.353917550410087
cg06635900,0.752112423,0.747317903917023,0.762139730791962,0.740457904384901,0.443649489,0.423920284450348,0.40982108623056,0.388127487146041
cg06640997,0.930131151,0.917013473690539,0.666395003852768,0.714260748858885,0.926858571,0.929653013564877,0.922416332963524,0.936952934515138
cg06650246,0.485556481,0.601933123468375,0.35615118301781,0.472042212535396,0.277033841,0.161533746287408,0.207736571194915,0.383458328626476
cg06650379,0.794603351,0.790867553852522,0.804587426307537,0.854602371169902,0.972393514,0.970487226353247,0.967313951285122,0.968758815851458
cg06677321,0.515142173,0.531462552417846,0.497512909250254,0.41679452950358,0.055249605,0.0382666308014631,0.0340860725831803,0.0596969525055896
cg06681434,0.617169337,0.590440770267557,0.621837034320155,0.516627495840244,0.439574767,0.384427994253454,0.410999172790568,0.394334491739277
cg06683316,0.864841306,0.944511908397831,0.927025729661898,0.809931836164415,0.71645661,0.924198605073586,0.88534006975603,0.88370964243003
cg06710742,0.901309472,0.815897787151227,0.930050762076994,0.828810149020689,0.545758329,0.729812659840361,0.481169947169176,0.579632809945695
cg06713675,0.765487787,0.765675569609789,0.941683121196313,0.665000893228818,0.301912754,0.334219861229297,0.702666912658448,0.65496793156714
cg06737308,0.400803902,0.387034047254601,0.358929070986284,0.447708329678224,0.668075352,0.605828850420698,0.635238954589975,0.606424575998866
cg06751366,0.873931741,0.852316479849735,0.85962899151233,0.629368032064759,0.88955593,0.860624382851223,0.864771847871142,0.914847879369422
cg06755071,0.912197219,0.914417769603915,0.908707564518445,0.750136277599919,0.934937945,0.91271634698814,0.916129486432121,0.925520009067003
cg06759314,0.888785649,0.604121872346325,0.594516384290124,0.642714165446291,0.594662791,0.574911899826599,0.623948087706638,0.60198993021638
cg06770429,0.520292594,0.50569827396006,0.348091488662534,0.484365673149231,0.402912971,0.552002394340065,0.495682320917391,0.524106324092639
cg06779847,0.890604476,0.877279943757616,0.881720425344047,0.845731541492925,0.730821272,0.740491739181243,0.780191573699053,0.690694604539268
cg06781532,0.026936102,0.033183938600911,0.0509790571888268,0.0618195591448347,0.046723703,0.0348939139087245,0.0398088030068576,0.0481147322731258
cg06813419,0.237950767,0.117988413250644,0.0664562481992268,0.285401115971309,0.144580868,0.0510692032526732,0.0993600985051259,0.0798823642938358
cg06817772,0.94254722,0.933949074052859,0.917502937975919,0.9273216775387,0.502998941,0.0885349750617256,0.541796585657105,0.587781273430405
cg06818052,0.94398165,0.941581660316892,0.896993980195002,0.881767543212196,0.943432932,0.929783310990382,0.932631773408942,0.892449836393423
cg06834313,0.390572201,0.356717556853485,0.342627835386312,0.357431967780209,0.022598469,0.0409716999222663,0.0421510618932518,0.097664522868841
cg06834998,0.683728134,0.678991544340806,0.669494065972171,0.676013470609614,0.714190719,0.685873903071858,0.668044484904484,0.663402099773798
cg06891458,0.954732734,0.948755391783985,0.94724703932322,0.906778803707622,0.951331797,0.74338242143208,0.960813366215794,0.942771700730966
cg06902099,0.784521434,0.767775445075159,0.879976105035292,0.768612877938359,0.605082118,0.666823385164568,0.551128066079367,0.644953530411063
cg06939307,0.9325682,0.936021116977332,0.933300350838978,0.919324618186081,0.530022314,0.671261402967316,0.654757845674884,0.705151361004156
cg06961233,0.913364821,0.903326560280659,0.892372457995081,0.812917751883085,0.902908353,0.896578914856349,0.839898151099746,0.881934103013511
cg06962549,0.822853814,0.827626863036292,0.794917737657593,0.801034920478461,0.825569164,0.831824121164631,0.821840812776091,0.831356099728635
cg06965195,0.893887884,0.864017590566525,0.876890758220995,0.822818026895107,0.381279554,0.362236437704448,0.355209964516674,0.367129373566129
cg07042014,0.932259422,0.930836322379028,0.931760321963874,0.772547679320476,0.933048154,0.935843777352555,0.910768594566381,0.89744063398481
cg07048527,0.925057168,0.929388919184125,0.92247918091594,0.900585585834018,0.811755568,0.837802614334602,0.826616415480593,0.813513761166872
cg07060739,0.184798735,0.457757139675997,0.631084944044528,0.708529862180155,0.914860342,0.903719157438614,0.659066643250875,0.688640619066562
cg07067710,0.929298779,0.898233027274751,0.65513254552473,0.646009563055653,0.927355502,0.91934174954445,0.931150012043258,0.877417950055614
cg07073960,0.524615537,0.559355457778981,0.907982919376156,0.750859588331594,0.469840698,0.444734895320574,0.491270932452573,0.435939897760413
cg07109804,0.872596898,0.876272859737237,0.853081007227311,0.815480170544692,0.546068422,0.528788045175,0.579977771419021,0.552575891692824
cg07149179,0.349687411,0.330575054890788,0.309592891751435,0.33227883610945,0.339529178,0.373146344561718,0.322836673909075,0.341371266476119
cg07184237,0.977260386,0.973556837641438,0.851910521828904,0.94564919668547,0.896458373,0.936041277825701,0.915164633074366,0.927921506994401
cg07204874,0.038227565,0.096134115297477,0.115475095339038,0.345919451217573,0.736397524,0.620992231634372,0.790877369623649,0.693077905303031
cg07222861,0.637700362,0.539063061394606,0.419279166551381,0.665040795761334,0.479048386,0.503657109803011,0.523795330578133,0.468627492704361
cg07300846,0.938458594,0.901554748302884,0.634143860870506,0.735626927083979,0.34833966,0.519470165549279,0.416681259520237,0.495834003606392
cg07312051,0.929233794,0.924379808275728,0.759876405665572,0.832732951037291,0.941984802,0.923600107737619,0.926865699566072,0.935371008576287
cg07336123,0.615266285,0.66818419170393,0.494008131399493,0.547812793346648,0.663638331,0.302759089289833,0.623487876852327,0.538728317175777
cg07337250,0.944057352,0.93473582487019,0.935420499818171,0.650165331107723,0.561376781,0.606696479756171,0.573289909500875,0.602817264220916
cg07345934,0.979781053,0.987399029321381,0.981953083275954,0.922917614321278,0.973622981,0.98463560096661,0.987033323994644,0.971373760482693
cg07363270,0.689585034,0.714705849173901,0.339411898049482,0.668391595068112,0.416182577,0.428795346339009,0.395588259990454,0.418610643317469
cg07375978,0.449790175,0.436410627463725,0.426532245106395,0.482696170699835,0.081035771,0.0808270199667439,0.0825334453042048,0.0843701062950055
cg07389611,0.938770985,0.889787071077961,0.878540734803347,0.85878549663554,0.929289163,0.746619126650443,0.796307325037388,0.793561129356998
cg07404485,0.317545457,0.28394565836069,0.0375579133741148,0.219770385194628,0.474796631,0.45872795038393,0.444489736403904,0.418588042835843
cg07429623,0.711811358,0.821859049082456,0.930868593860541,0.827461902959199,0.921119972,0.941359286667879,0.835283630079327,0.739779105484937
cg07433152,0.949399573,0.943128597939056,0.937815759865362,0.726279097919597,0.943412565,0.949122395397174,0.725253876507931,0.902756116644893
cg07459594,0.920179396,0.942209912238766,0.928028216179489,0.872153681593309,0.902487031,0.943170338831982,0.924329072087025,0.902376060384865
cg07501729,0.55282975,0.603880915915488,0.52686307302642,0.607340116126528,0.622934863,0.842511501223021,0.650719620400264,0.586237504418494
cg07504727,0.544937164,0.605338724048895,0.704762653194288,0.793095399389121,0.747996153,0.716355837355634,0.775782676649504,0.736224356272458
cg07525682,0.820799954,0.854353617975642,0.779694914607418,0.74314945861709,0.856666457,0.820128062377853,0.826566127102572,0.834289322408125
cg07530063,0.972079158,0.969243330740234,0.95716772109292,0.94486175476363,0.93261047,0.915339574674807,0.961040741231637,0.790435377298503
cg07570687,0.672726748,0.679999640614317,0.514018712844501,0.606076797599511,0.324926922,0.35046063988734,0.366199271509464,0.355171782166912
cg07571734,0.018443174,0.0255512609238765,0.0507296322691484,0.0236439228378195,0.020565591,0.180400894292773,0.0810114673756209,0.0233932019130855
cg07581623,0.605914845,0.602433830414357,0.72061580566121,0.604244301338609,0.743547928,0.677338288944188,0.582756933770836,0.519520684779614
cg07594247,0.50147955,0.594374848075177,0.578500880016285,0.558458390195605,0.562787682,0.659718893585858,0.607369000821784,0.57018674356362
cg07615383,0.360507255,0.409004394736575,0.385564976588993,0.389381412526077,0.394800502,0.396964159145994,0.385776934970945,0.391681722751577
cg07629965,0.08452794,0.0927527660008526,0.427665026741477,0.164342632762496,0.359835532,0.40256480926851,0.332193150448821,0.332661612204887
cg07636688,0.338818197,0.360190815428013,0.429319322315165,0.425312722965343,0.83361718,0.921245804185919,0.911457454855037,0.925837426227375
cg07685357,0.688767973,0.713672020362577,0.722488560568213,0.621079682682028,0.685203836,0.707150841569475,0.714264372085989,0.682022790223469
cg07769588,0.502829207,0.632553300143743,0.480204059608898,0.564191745113865,0.540176763,0.370177752292017,0.370198407694071,0.419142045818545
cg07819160,0.949921022,0.947128522827891,0.93202043950039,0.957353154982197,0.92443663,0.923066779145496,0.942176427943064,0.926261107622575
cg07854954,0.613818067,0.611648056925551,0.89571047963953,0.703665187626584,0.941401411,0.931602658961349,0.937391450180337,0.832607974454118
cg07856155,0.945207981,0.753963367146467,0.725919553783757,0.806028170757553,0.724042969,0.755977691082022,0.71084584276879,0.74116179510917
cg07863877,0.892387589,0.921912893114501,0.902267993398559,0.87025430231114,0.642151889,0.601771783963673,0.629694059971076,0.652541439489878
cg07878514,0.905260854,0.91628459098181,0.914316155098414,0.786402657535295,0.922762807,0.91557746510261,0.931858594289316,0.907243612447233
cg07891179,0.83111515,0.881232301341043,0.880401222172705,0.856358500397382,0.8689689309999999,0.891344817571719,0.897964317530377,0.885926079935231
cg07898446,0.442137259,0.499752939550881,0.475504119468116,0.477033273701091,0.542265089,0.565515340998851,0.557625131499945,0.54527077645028
cg07918978,0.907680813,0.934453579847913,0.876950385851731,0.848576668214927,0.950067719,0.934486502193338,0.892383975541556,0.948647696836339
cg07935886,0.873035656,0.899416195233343,0.872861855102544,0.857265180940703,0.887979119,0.89451583343702,0.887889265880643,0.850417962527482
cg07963670,0.194545183,0.188292599633301,0.478797887510433,0.469504480266628,0.088210224,0.116264594556307,0.137410515661843,0.141511912557201
cg07964754,0.663003044,0.567340450526576,0.524062053158761,0.480946631026811,0.936768868,0.924635854863509,0.920359423403584,0.920538406354627
cg07967210,0.943360158,0.938595001050245,0.932069242981603,0.922658586069143,0.931197499,0.935172998498395,0.935559646323769,0.9429570263978
cg07997737,0.159800828,0.0761926762445457,0.0943351406836986,0.108121943248542,0.339609364,0.314817951202269,0.405706516988289,0.284645277053032
cg07998277,0.357498756,0.341595505583103,0.339073398126923,0.406610683743023,0.650711918,0.628587866011879,0.53992930221027,0.510389431995324
cg08024887,0.240367988,0.0734051740397655,0.0285523103061147,0.369086919604431,0.030335235,0.0315192233943333,0.0249965003926863,0.0341939985200624
cg08031982,0.696074751,0.832509657227947,0.901293777631318,0.851605247301545,0.912141866,0.922046326232719,0.931612132796484,0.924804746328553
cg08033722,0.646026251,0.668883819541699,0.661123196537355,0.734902804402457,0.659943961,0.403197542892617,0.625086670016768,0.61357316056261
cg08066140,0.424120363,0.45433438896806,0.445890914321325,0.47219782851408,0.905370606,0.930885025992759,0.813516665280898,0.902878232972296
cg08070327,0.891239819,0.780262062726283,0.921231091323535,0.873701008438184,0.875589782,0.853623299345422,0.764264436232563,0.738537696586516
cg08075719,0.434934036,0.4769902740762,0.567369058292681,0.515273177550194,0.921417008,0.949778528519143,0.935116181845094,0.90332465232605
cg08084655,0.72088448,0.684999440113016,0.702119685865686,0.703190987737649,0.714719506,0.709423528813165,0.786109131748709,0.609729165912359
cg08098382,0.936181033,0.91481504123833,0.921489050177264,0.899051535731842,0.917746066,0.922700110342422,0.917956781207784,0.930538053470649
cg08129953,0.842144707,0.868410946927423,0.801977007354096,0.780940306787374,0.845976872,0.833306956883058,0.852344273725499,0.835897920480862
cg08144675,0.706227603,0.522186847989478,0.662175708534196,0.787394401090469,0.970845451,0.920819039441445,0.925316373865046,0.929442198441334
cg08161163,0.90136382,0.875258742805866,0.440815157651939,0.800555371725907,0.459068774,0.414422613985548,0.625228825155542,0.570506735319841
cg08182270,0.916798193,0.673446783478159,0.896227894643359,0.872945811129767,0.914789139,0.883053017918327,0.914532338093177,0.89888616660826
cg08203788,0.076711265,0.0765971704314762,0.0839868462109232,0.122601612139823,0.057309929,0.0763944719268946,0.0846012664289764,0.0898541242556698
cg08217526,0.947761585,0.933469592421501,0.928809519950584,0.92383991769841,0.707851295,0.733203672595896,0.693055983949307,0.711555403571859
cg08223357,0.905252926,0.682956774285118,0.654732231096523,0.525949223301472,0.889985058,0.870752063619403,0.892741291639327,0.870238167159871
cg08247852,0.032574729,0.0413732680460129,0.0359072734341992,0.0528729475580703,0.035309527,0.0424529543341605,0.0398741472708694,0.0407832729987809
cg08258506,0.369242247,0.646051092934857,0.81637953947003,0.773373665906554,0.669656859,0.693261423719835,0.669017622586625,0.626986785240603
cg08313539,0.708170317,0.73443515233009,0.403567581771383,0.621912404239104,0.422276789,0.46175022516412,0.432646605185951,0.407233974629664
cg08318732,0.743165797,0.846883000650444,0.627862813145258,0.726428425476128,0.916432955,0.91464545338477,0.85132552230335,0.888953018104986
cg08339023,0.384054985,0.371746098857739,0.38464519630778,0.390093147080842,0.930009971,0.936401548901536,0.932407215731207,0.904402716566278
cg08352422,0.948700704,0.727065563192994,0.93822997924724,0.904175300226781,0.92419475,0.949427122886323,0.827968835262465,0.925961608017258
cg08352439,0.685581577,0.432544439602115,0.483648156925403,0.622632306670714,0.660810768,0.539687053849185,0.669746434371534,0.538997261403877
cg08377819,0.928644467,0.949732707008783,0.902111239484074,0.817305762263678,0.924423612,0.925123114552054,0.935556132705722,0.874312656120508
cg08398567,0.374382836,0.428516188033884,0.338429534626261,0.339637000189352,0.438966967,0.407595790312679,0.382928022739699,0.398072390344476
cg08410996,0.952276404,0.951720638773652,0.951480365973992,0.914293260394877,0.946608707,0.954145588774743,0.955737194368049,0.94801040608675
cg08466034,0.798239757,0.918341078805353,0.918743316770422,0.621991326560222,0.546726789,0.618442786372245,0.536328576668436,0.541906350421347
cg08477332,0.0336692,0.0358600190792955,0.0500769415225937,0.0431850922346547,0.043942581,0.0640827716594054,0.0501898599732523,0.0384615104443354
cg08491681,0.350373893,0.385381223346326,0.560164601179035,0.428383866024018,0.83052124,0.762680296020128,0.737637473738614,0.705654687096731
cg08515442,0.950011803,0.949673801868873,0.949652541732721,0.935158112782169,0.956835753,0.948786559514018,0.945267194636694,0.951399182679437
cg08533710,0.833841207,0.766552168765171,0.481340354778652,0.615229625420535,0.767264123,0.83677271727235,0.72231143658565,0.740451225783125
cg08541895,0.475628368,0.554571600842088,0.514844770683123,0.580585476789509,0.924531577,0.924437075753757,0.900444515924976,0.927030497098279
cg08580836,0.915549003,0.909524200218915,0.902109016858367,0.858892543394406,0.918360382,0.906458065891831,0.906408508371586,0.894833673922491
cg08623383,0.038151782,0.378801464816429,0.381486451504364,0.322549578881753,0.05197148,0.0334248225955682,0.0824485274751817,0.0629347199504667
cg08624915,0.29781104,0.303172404958155,0.288336659832362,0.421804761619261,0.759159797,0.215581717234165,0.501967416573753,0.552550815420036
cg08639762,0.654099333,0.650351743459762,0.641892224408155,0.715864663760648,0.65660701,0.630149066894697,0.626030901713923,0.648745274690276
cg08678044,0.922123079,0.774867066344919,0.912157980288716,0.750516997810245,0.744434748,0.538810480265134,0.808934852323772,0.748527008436663
cg08681685,0.585213078,0.585416005234617,0.5782020504117,0.615656249795913,0.533117201,0.537736300201311,0.548418572289837,0.554239594627739
cg08686092,0.019405521,0.0214562458584146,0.0297953662937092,0.0570761265085942,0.029035789,0.0361336090785288,0.0234406850615272,0.0460650072391288
cg08709360,0.029025572,0.0304599034856803,0.196825892496494,0.187108757131427,0.639698823,0.6068041558802,0.635553729342862,0.663312990685248
cg08734931,0.961428644,0.802800509369709,0.941940274545456,0.918586218621043,0.950789034,0.93773888485497,0.938781595135607,0.935332124335834
cg08744475,0.922496907,0.900927785205433,0.675225506315545,0.857665866914893,0.66330188,0.661598157974269,0.656674281454143,0.663680846062934
cg08810053,0.941649427,0.940158056748543,0.918427967804951,0.911636407175509,0.081665603,0.0530399704492357,0.0492292061611748,0.0870438235776319
cg08822523,0.943582636,0.953754132654441,0.937133664610264,0.906978067240914,0.698046216,0.40998845599809,0.396255634394628,0.495446088876223
cg08839053,0.161335119,0.168185405261954,0.307075920829543,0.654632172701232,0.388225576,0.377457315950676,0.434411335177148,0.491511448622164
cg08872493,0.474296412,0.388895788020547,0.678771925194384,0.835843728206727,0.039646563,0.0340594172846041,0.0408402882184081,0.0829125141820084
cg08881680,0.984307193,0.969829562122499,0.959979974874267,0.908734840868519,0.935910218,0.959204146306935,0.965119549623036,0.953246370050884
cg08917299,0.874850891,0.906437936194587,0.907158766454546,0.916176226851273,0.917702572,0.909500466649295,0.905907500765441,0.908019454486772
cg08946854,0.314199035,0.712691550657504,0.688396804369444,0.444675103262417,0.518464175,0.3740422745941,0.384273468513719,0.379184388679594
