Unnamed: 0,Labels,EA LL 1,EA LL2,EA1,EA_gld,EB LL 3,EB LL4,EB1,EB2,EA,EB
190243,cg06265176,0.236247524,0.120437705,0.14820002,0.101476438,0.121958335,0.169139654,0.042717288,0.106624449,0.428055648,0.297621953
576535,cg06266566,0.466358999,0.957521622,0.875603282,0.913631338,0.93779174,0.788330164,0.498787572,0.891410068,0.782794272,0.660467749
213119,cg06285307,0.322587728,0.38071243,0.059717065,0.04823227,0.220244102,0.081344949,0.050471299,0.108211561,0.394087676,0.411378927
392260,cg06285764,0.653721671,0.715479321,0.694434359,0.455870403,0.50010296,0.233795509,0.321076732,0.570831556,0.588745068,0.500149244
373465,cg06287731,0.407340974,0.820419544,0.746074868,0.91468893,0.116455602,0.249749007,0.073985427,0.548835765,0.737661282,0.388166794
229720,cg06291003,0.347173058,0.571571929,0.117110278,0.073574039,0.09176265,0.045137261,0.045602174,0.182363907,0.474341583,0.472099386
419192,cg06300961,0.357143391,0.85663219,0.557398125,0.549603077,0.654916476,0.760538995,0.543165998,0.248335071,0.713623605,0.628709724
490165,cg06311600,0.312808452,0.814450014,0.909618648,0.83707522,0.727572988,0.54555314,0.853014425,0.486990771,0.728693272,0.549311391
426190,cg06319999,0.736729048,0.871286376,0.924282826,0.920758847,0.431718297,0.257016834,0.048311886,0.436290262,0.680769096,0.443775802
503036,cg06320582,0.664783892,0.845878074,0.714063193,0.725655382,0.7917912,0.518700966,0.660381604,0.715268577,0.568844755,0.675035894
603117,cg06320643,0.882262877,0.906868196,0.770201962,0.347023077,0.909069413,0.83697124,0.928059621,0.946145086,0.867601578,0.838480453
372382,cg06322753,0.450729188,0.284059251,0.270048802,0.082505773,0.919535455,0.837258037,0.835252776,0.183464525,0.423270045,0.667162029
273275,cg06325088,0.264229027,0.168665595,0.1478847,0.107230947,0.511652044,0.417123485,0.371372814,0.213012571,0.436545426,0.490901675
566343,cg06336230,0.716541725,0.882779066,0.912843928,0.9216401,0.726734434,0.642352262,0.534329137,0.909602728,0.763609313,0.629732951
740994,cg06382254,0.907041108,0.937377422,0.931629103,0.903687613,0.852508741,0.899305114,0.893021189,0.895266674,0.842733491,0.774588977
490539,cg06402296,0.526311861,0.676767776,0.52192529,0.491921954,0.92356492,0.926307003,0.82152066,0.603119632,0.577960549,0.804719038
331532,cg06406513,0.440176266,0.682979188,0.736890743,0.536311825,0.109947175,0.066983098,0.060635954,0.595748368,0.595136773,0.456743272
393424,cg06411447,0.584350378,0.936366307,0.828096301,0.600494112,0.328004249,0.25763463,0.086070473,0.541668516,0.670101223,0.587078842
334967,cg06420129,0.596646573,0.701423443,0.446397887,0.493317587,0.371927778,0.063935263,0.041909404,0.573150126,0.591803974,0.456480258
497013,cg06423949,0.603238238,0.885099412,0.932568956,0.928713842,0.671544377,0.816444502,0.129350378,0.601745125,0.770459449,0.623133008
459276,cg06425805,0.367882503,0.755994221,0.306450746,0.308779446,0.85272603,0.697469049,0.877762498,0.917255289,0.572839948,0.801672127
622666,cg06444433,0.724361745,0.789501914,0.921378461,0.863953159,0.746420031,0.807123827,0.917156417,0.887594469,0.814855713,0.756284476
362887,cg06446548,0.418828626,0.92476302,0.928436863,0.94020016,0.135784901,0.131679546,0.080761618,0.165486335,0.788370676,0.472143744
204826,cg06465946,0.475245633,0.189104057,0.049101997,0.03402723,0.200846859,0.114502938,0.033532759,0.086382796,0.383354022,0.317584
349083,cg06469169,0.240200352,0.911941472,0.951886136,0.94485035,0.059624596,0.269585996,0.041081215,0.100571778,0.727831269,0.299170809
374233,cg06493559,0.499166253,0.895058275,0.931320343,0.881816899,0.063099176,0.054187332,0.032163105,0.531420881,0.753607294,0.352358242
342760,cg06495501,0.416661156,0.752359748,0.873415975,0.775957437,0.175521259,0.152831425,0.138583503,0.134254291,0.568516534,0.394559007
484109,cg06496641,0.471268343,0.715006389,0.892634033,0.903917748,0.562832327,0.913597059,0.463936551,0.488792759,0.653848153,0.683513708
511865,cg06522679,0.71083343,0.857965537,0.923887178,0.933132508,0.457779603,0.704253104,0.541153534,0.604893879,0.848413345,0.679910465
480467,cg06541954,0.676180925,0.485621419,0.752262806,0.757994897,0.515673155,0.552073717,0.822536746,0.805652357,0.897335598,0.785968872
654381,cg06551547,0.904372324,0.934388885,0.939833622,0.907426514,0.914189116,0.823537055,0.870392213,0.549650147,0.855407517,0.765630053
382056,cg06577270,0.59340292,0.880408807,0.879413477,0.846748872,0.363050084,0.045582562,0.051629654,0.337986604,0.657199652,0.435743941
496869,cg06585639,0.391967193,0.855978232,0.932457993,0.934951752,0.842318266,0.610902631,0.910809487,0.087929695,0.686769802,0.658757241
299657,cg06612432,0.564345663,0.540395799,0.659252576,0.660506579,0.076322142,0.052777534,0.047159312,0.07735635,0.463665592,0.254764718
551330,cg06628109,0.475684128,0.880262291,0.932538555,0.937369887,0.879482926,0.801681818,0.712319855,0.498843151,0.658264315,0.553352248
360054,cg06628136,0.40602493,0.325178158,0.150140404,0.125062127,0.657186267,0.624225161,0.533759544,0.86339726,0.418772872,0.618353778
234589,cg06630804,0.280656861,0.276530446,0.068516537,0.039877374,0.372372245,0.301220474,0.050050371,0.150814627,0.408136756,0.411692434
541749,cg06652516,0.614281375,0.612689842,0.567340165,0.544215298,0.89833122,0.914824573,0.936771769,0.943760821,0.703510808,0.821479153
419773,cg06663310,0.217242955,0.680493843,0.649291229,0.552436056,0.822465718,0.641948067,0.834810926,0.136949619,0.418860085,0.466601737
356675,cg06692408,0.483733528,0.692313859,0.536809099,0.538052667,0.225925248,0.225674698,0.445434681,0.487859773,0.594800757,0.481042717
275487,cg06697151,0.458071449,0.518158677,0.181898222,0.042074636,0.221385423,0.280497169,0.111815603,0.427002168,0.520371187,0.37359264
369543,cg06700142,0.482194462,0.582346308,0.531530381,0.515781215,0.489825621,0.370428123,0.090342857,0.759290171,0.669247231,0.654530594
459588,cg06723337,0.480836319,0.825622829,0.854617202,0.850860551,0.495646799,0.511584583,0.463057721,0.605844548,0.563738021,0.427501114
222756,cg06723840,0.399074741,0.120340696,0.084071699,0.078701175,0.096809845,0.049166393,0.065365389,0.492307291,0.352226528,0.403596533
341542,cg06731639,0.276173565,0.897855914,0.528723372,0.79119619,0.223989396,0.052974373,0.074479286,0.553655001,0.512441219,0.456936517
306126,cg06763192,0.477002483,0.822462624,0.495942164,0.275546376,0.17796732,0.045000401,0.147525986,0.347020121,0.562147178,0.464767416
462412,cg06770532,0.69232871,0.687434929,0.949050283,0.900229756,0.568499337,0.312888788,0.505675748,0.511339601,0.686144691,0.533037159
787231,cg06781702,0.885628935,0.934515521,0.927655246,0.916443448,0.934338822,0.933768423,0.926785572,0.918854087,0.856839072,0.870760276
290836,cg06809344,0.361443605,0.856940548,0.546017696,0.53167416,0.052825585,0.052404661,0.024589095,0.096182222,0.585710143,0.316227454
396881,cg06810766,0.377249475,0.819645197,0.649804121,0.592276568,0.69393465,0.417737122,0.169642194,0.491924561,0.689557498,0.52275759
403096,cg06829760,0.586404651,0.90971559,0.941082089,0.93551796,0.223701821,0.173571995,0.042319361,0.487219004,0.647916418,0.366747444
395277,cg06830704,0.456043048,0.834947077,0.531110106,0.3926324,0.374920472,0.801860335,0.352912895,0.444694853,0.533847204,0.438986245
282617,cg06833271,0.49368408,0.498377223,0.451080671,0.668866008,0.103547244,0.030099212,0.035135244,0.092631779,0.551965485,0.433361003
121448,cg06834313,0.204919279,0.094717669,0.048703447,0.028549409,0.05222883,0.037776907,0.02436352,0.088743862,0.329801415,0.288295709
362871,cg06835392,0.524705043,0.593021942,0.559444579,0.500322133,0.316821712,0.65249642,0.396624994,0.18224082,0.576384325,0.41520577
505136,cg06839449,0.465718467,0.881245621,0.937407625,0.831639837,0.729076937,0.629349625,0.590665576,0.594327144,0.834224039,0.629203355
376189,cg06840743,0.607051022,0.947697217,0.513524016,0.534630453,0.201870224,0.735210625,0.177889575,0.197805488,0.542098066,0.448695874
259379,cg06850159,0.570434725,0.246112891,0.174127545,0.456101571,0.251496963,0.050482692,0.041181577,0.156926533,0.485606593,0.356323109
161023,cg06857898,0.285969694,0.105666444,0.069600975,0.078917432,0.057164668,0.05142635,0.041197859,0.131937185,0.320349203,0.33453395
522298,cg06889146,0.611394239,0.93439523,0.901832115,0.932990539,0.670681278,0.506642595,0.52989917,0.756202069,0.792466024,0.589523291
501021,cg06930477,0.347359746,0.290874606,0.681513006,0.820632645,0.868787139,0.786263098,0.876098684,0.94273994,0.553645657,0.726978014
282186,cg06950272,0.518327202,0.699721777,0.185394136,0.468210196,0.13584646,0.059242921,0.055140033,0.243841794,0.651782848,0.471714728
434428,cg06950309,0.450895925,0.82219202,0.602523194,0.557760023,0.635676225,0.528588112,0.612150575,0.534800392,0.62235071,0.595080023
355846,cg06952307,0.47545664,0.78262363,0.571005986,0.518413584,0.224282802,0.437476974,0.510448121,0.103931093,0.39556056,0.38755311
590506,cg06960461,0.726989594,0.767937467,0.830975451,0.88039613,0.837748788,0.769457639,0.830001863,0.792449106,0.623299414,0.686936518
591753,cg06963389,0.580026423,0.704326167,0.797363792,0.714140938,0.87076007,0.918464979,0.942813582,0.916880589,0.661571671,0.768631605
413955,cg06963709,0.682023825,0.413369698,0.738158753,0.694515181,0.672242255,0.309890283,0.073318348,0.872958059,0.607200091,0.699766784
130159,cg06967995,0.144553513,0.140637803,0.071633043,0.048176059,0.051045648,0.06163794,0.033601864,0.075334161,0.270562629,0.292548448
587606,cg06976787,0.81395494,0.845251955,0.931775674,0.929282382,0.807767685,0.658768592,0.542173447,0.885951374,0.776351074,0.730818578
502688,cg06978661,0.434581712,0.764729855,0.907558039,0.899851163,0.629999272,0.819946924,0.677214431,0.499054701,0.626316846,0.523413703
494938,cg06983026,0.468775999,0.774777368,0.925695347,0.87203715,0.690656074,0.639328934,0.587141286,0.586113513,0.683704153,0.54791322
540041,cg06984666,0.514361136,0.825152492,0.905169433,0.889365231,0.739028217,0.829702844,0.775103837,0.538161889,0.783461006,0.544612024
376824,cg06992846,0.437679561,0.760367979,0.624832959,0.745822901,0.315804862,0.333847533,0.266268221,0.439744056,0.607353553,0.498875684
495386,cg07022681,0.307075579,0.696132843,0.653851956,0.752978757,0.88443342,0.909216395,0.904240219,0.441813599,0.542599756,0.638955966
464335,cg07033286,0.693835717,0.714737293,0.639455983,0.27864194,0.877818156,0.843048015,0.87712757,0.229998629,0.656765992,0.551233268
479407,cg07052520,0.416648344,0.927119037,0.914102626,0.903961797,0.629909857,0.829314815,0.50091371,0.232609725,0.687986949,0.49520798
341816,cg07057039,0.383533187,0.659766681,0.89110019,0.672229836,0.148766182,0.076179785,0.413283376,0.158932789,0.721222573,0.40723936
444335,cg07059115,0.39630639,0.432889519,0.492930571,0.527135162,0.769082112,0.960812688,0.827010869,0.470895781,0.487138505,0.555162986
399321,cg07080808,0.782701857,0.868438448,0.819353949,0.664857567,0.088409347,0.320439166,0.139161261,0.563722861,0.733064874,0.523735801
343100,cg07104264,0.358941642,0.443920357,0.499088105,0.568877499,0.294511209,0.472514698,0.5051758,0.281970472,0.492975726,0.513687007
317424,cg07110487,0.296053415,0.66880553,0.748990413,0.576549357,0.39397459,0.176220158,0.042150832,0.08459003,0.539652082,0.388698227
517992,cg07158237,0.768922989,0.864792323,0.914120083,0.845379523,0.898881085,0.728753014,0.536264902,0.242045984,0.6810678,0.525902454
309891,cg07161968,0.389075112,0.881870512,0.547859915,0.440718352,0.308509722,0.071874273,0.056468408,0.159029813,0.600016068,0.455780621
286713,cg07174121,0.342390885,0.533858023,0.631015996,0.50368863,0.153121803,0.06879027,0.038918365,0.175500202,0.605920496,0.308672779
321002,cg07176168,0.421627486,0.199196991,0.529777034,0.478872884,0.413629096,0.313700698,0.56589371,0.126650735,0.488528399,0.595556506
410798,cg07199020,0.660871158,0.358768591,0.511657755,0.503846096,0.716064058,0.494371985,0.480685063,0.684170822,0.472500321,0.527849765
341874,cg07199764,0.511026249,0.577989059,0.555648102,0.486125755,0.358255308,0.301097855,0.107897587,0.506782686,0.505228992,0.469013555
378437,cg07230865,0.589562664,0.715060932,0.896486642,0.734101391,0.222437763,0.075624422,0.45374192,0.260401879,0.70770161,0.447474092
273010,cg07236001,0.453643132,0.123744344,0.631206229,0.557477756,0.117078425,0.140071117,0.04712134,0.126398992,0.474274771,0.377016583
389999,cg07254165,0.463988418,0.885750879,0.489657012,0.519452931,0.517007495,0.511528367,0.42860383,0.296840684,0.566587099,0.397544084
409616,cg07279842,0.356356538,0.886696386,0.937022664,0.932985281,0.185649865,0.348792213,0.339242779,0.406326807,0.780158138,0.445549936
230226,cg07285201,0.309909642,0.399707012,0.138658503,0.150084863,0.145283054,0.13319694,0.046073053,0.157802112,0.417483102,0.377908789
804302,cg07285949,0.920509762,0.89234109,0.94422818,0.937874525,0.930700665,0.930030301,0.940712928,0.942878498,0.932767839,0.863430306
393675,cg07301424,0.56277241,0.423231043,0.50068527,0.482310427,0.352770112,0.739929395,0.541973899,0.5629502749999999,0.564137099,0.555794586
198991,cg07305537,0.264344815,0.128285734,0.057430211,0.056066042,0.102907088,0.055902383,0.03786731,0.42279579,0.307831784,0.269401053
480832,cg07312601,0.524677169,0.631791693,0.719054473,0.505339558,0.90540282,0.921398467,0.710977762,0.453911511,0.668116387,0.635369419
503013,cg07323451,0.460204306,0.828026765,0.835509601,0.750297184,0.562096601,0.484468875,0.853001784,0.862649389,0.725945168,0.631085475
343980,cg07323851,0.659686505,0.709135971,0.560799807,0.900971259,0.351106218,0.047508326,0.062925637,0.147133104,0.685944277,0.442284857
303213,cg07332442,0.455989263,0.289241625,0.780092521,0.574855171,0.111269291,0.20093412,0.078552435,0.247423415,0.632519665,0.386639714
577088,cg07337250,0.646606146,0.705207075,0.760415681,0.574109111,0.930281428,0.917502779,0.917847917,0.8816611,0.634994418,0.746892652
361398,cg07399386,0.665813611,0.846818179,0.752904179,0.519453426,0.174348526,0.106175571,0.059921493,0.579335592,0.661170754,0.505009881
374937,cg07414525,0.558594363,0.714634777,0.90929914,0.747728766,0.499398589,0.063726527,0.107810723,0.297384998,0.725139249,0.477385234
226199,cg07440330,0.297994098,0.69616261,0.058381912,0.056534357,0.118144871,0.041744039,0.065255901,0.094434805,0.362786695,0.317672587
355533,cg07441319,0.662518942,0.80157582,0.670996818,0.503026607,0.222988,0.111680353,0.163906389,0.48232061,0.572578423,0.396961616
240606,cg07446297,0.293737044,0.280655299,0.303615935,0.037112617,0.333970983,0.22569979,0.029994085,0.126345959,0.310123735,0.308636241
246809,cg07466693,0.341853876,0.863001154,0.107445876,0.064780558,0.095429999,0.044428806,0.044867601,0.171009444,0.566249326,0.395726732
425317,cg07517557,0.65876207,0.887581199,0.882299778,0.921105172,0.275727944,0.047834201,0.208455226,0.732350668,0.712608246,0.485775868
314377,cg07541300,0.384388572,0.621277363,0.714702286,0.744458338,0.103263162,0.140991743,0.050216827,0.174336424,0.612228865,0.399510863
140956,cg07554745,0.170708495,0.120358714,0.056375962,0.050563771,0.081702463,0.04934343,0.042751827,0.118364163,0.294206963,0.275577874
528331,cg07563363,0.777433875,0.90297664,0.919789583,0.934276843,0.72452746,0.540305929,0.564840245,0.541263075,0.661730756,0.609364762
399528,cg07564806,0.333169325,0.894893863,0.436631353,0.538854962,0.584030086,0.288294097,0.6178423,0.556522566,0.527440522,0.511199009
400861,cg07567326,0.574529159,0.677595207,0.581497309,0.545794282,0.664574913,0.537165582,0.532262266,0.155504437,0.632306721,0.52262071
413844,cg07581462,0.809854159,0.858234228,0.900360015,0.919651917,0.109800164,0.066254745,0.328585796,0.462244706,0.898752728,0.4456674
225129,cg07599451,0.143243074,0.1143763,0.041590556,0.225175081,0.046891669,0.055924503,0.072089918,0.715955415,0.218133424,0.431218342
320887,cg07608867,0.54885835,0.8652142,0.545539497,0.604762559,0.107287663,0.163754462,0.048069467,0.164173415,0.655965765,0.492221885
298978,cg07613458,0.449680202,0.440190136,0.242213264,0.148029196,0.184824743,0.480096177,0.059290272,0.662099885,0.581454069,0.528212193
377166,cg07636567,0.29694875,0.632619964,0.786412845,0.663987603,0.442223777,0.391048303,0.170048809,0.545649545,0.558257686,0.473972807
332109,cg07656086,0.412331064,0.613347016,0.895732159,0.808341949,0.109087203,0.246108466,0.052497672,0.102124376,0.563895413,0.276595923
223898,cg07656484,0.418435115,0.261782681,0.091893273,0.170534266,0.134248166,0.062571037,0.072865074,0.187238543,0.438417594,0.350686733
352673,cg07659344,0.597263812,0.711786017,0.564290036,0.499838821,0.468066338,0.425619072,0.166046933,0.142818982,0.672294753,0.391095001
207340,cg07664525,0.308012508,0.276874177,0.071276735,0.049822639,0.245718762,0.068510124,0.037910108,0.151532551,0.394087029,0.331097652
538480,cg07687172,0.758495031,0.931350811,0.922002451,0.76213709,0.869863883,0.749962642,0.788463237,0.219111021,0.68886727,0.585175179
325112,cg07695269,0.601501385,0.209001846,0.185822132,0.181940374,0.630076749,0.594974159,0.535421979,0.1814452,0.430123364,0.439578914
412024,cg07705739,0.378901926,0.443094094,0.909110694,0.927400806,0.658986766,0.451628627,0.458735033,0.200187358,0.501246026,0.40505542
429785,cg07705913,0.441373123,0.725809358,0.767906819,0.903898491,0.510517116,0.730480198,0.139293494,0.458910141,0.547549065,0.482275532
457177,cg07731196,0.324536259,0.899676048,0.939079132,0.606090427,0.606484374,0.766215943,0.490045645,0.42262303,0.778175803,0.494235305
393963,cg07734811,0.674301594,0.786284147,0.475113527,0.478607712,0.43759232,0.049160169,0.425889583,0.843784212,0.48623727,0.454069905
710936,cg07739886,0.890597005,0.856979563,0.924801776,0.940940153,0.771244453,0.839298644,0.938729025,0.942674381,0.834704772,0.820222839
331257,cg07778859,0.521196362,0.733809986,0.409709819,0.47874797,0.130991108,0.049875743,0.047609035,0.8532669,0.753763612,0.48522797
339106,cg07796335,0.759529541,0.576349081,0.592239105,0.538609532,0.05705217,0.029940525,0.053753759,0.750546207,0.521952262,0.339547689
598960,cg07815011,0.662992628,0.908635256,0.945220574,0.947181405,0.90892793,0.836205306,0.784343039,0.503986515,0.810829784,0.594033553
279531,cg07829480,0.15865369,0.169558122,0.133012775,0.136591672,0.664830746,0.307302403,0.603837016,0.142862738,0.322901331,0.351317871
286285,cg07834575,0.568569016,0.599178784,0.354514126,0.252104259,0.053067944,0.028299641,0.055094065,0.529025688,0.524231506,0.450972573
488149,cg07856155,0.781996952,0.630750336,0.713687667,0.92192373,0.725433672,0.547297713,0.525901092,0.614640748,0.767317342,0.493999208
365622,cg07858300,0.518068672,0.437998266,0.923125183,0.783766898,0.214771322,0.185764533,0.34451229,0.3585729,0.644010879,0.401992279
381079,cg07886202,0.453720236,0.571377242,0.515413204,0.47709982,0.50111883,0.509280317,0.468798285,0.487738538,0.698956648,0.553783587
355445,cg07892307,0.389391644,0.641987227,0.167143432,0.123348959,0.621052863,0.572320995,0.5349246,0.567452463,0.475744303,0.465558721
378638,cg07903371,0.546866137,0.611147617,0.809325117,0.832016987,0.263754822,0.316848514,0.068058088,0.502064234,0.802255826,0.593932506
408924,cg07909165,0.568938315,0.878552846,0.47582786,0.473962773,0.50021119,0.499691701,0.498204416,0.487415596,0.515781508,0.499400081
455246,cg07911228,0.725850149,0.915810498,0.940596392,0.943823251,0.535592255,0.388827556,0.405270532,0.171578743,0.716967119,0.350160558
573999,cg07922924,0.795176806,0.825059648,0.932671432,0.94936737,0.856588554,0.880620522,0.91355123,0.155679669,0.784934864,0.632211912
374129,cg07934484,0.389840755,0.87693568,0.79323489,0.921431252,0.329200744,0.04102659,0.072480536,0.462442007,0.57140739,0.439464226
272523,cg07946035,0.462812692,0.541281835,0.453515599,0.448556253,0.034188419,0.022306319,0.070756078,0.15414893,0.491570455,0.407270122
485982,cg07968520,0.691063152,0.854951213,0.913856714,0.909160719,0.508004615,0.610085377,0.427214197,0.52072705,0.719868216,0.453831903
237663,cg07969009,0.275300592,0.149828564,0.230601421,0.220809832,0.373776997,0.058542056,0.098611563,0.178776493,0.518978155,0.398739518
396148,cg07972565,0.331554659,0.633309457,0.561486975,0.523286224,0.525156109,0.54709588,0.523849767,0.555853339,0.55191516,0.559990333
537723,cg08031689,0.799493892,0.816539861,0.636042583,0.568729469,0.918979372,0.711087701,0.903031807,0.640956247,0.704402426,0.692685493
223000,cg08031982,0.24095832,0.248413519,0.223780244,0.099010411,0.060244052,0.06678842,0.160048232,0.289538845,0.344005823,0.37777346
325667,cg08057891,0.443276406,0.612020586,0.500552558,0.501425287,0.107288867,0.079549132,0.082738721,0.803038777,0.593113625,0.56097515
349681,cg08060987,0.323887898,0.755857144,0.475223167,0.482594433,0.426728674,0.462206665,0.48794346,0.114152982,0.609298367,0.440035833
553381,cg08061334,0.370348526,0.935240146,0.58105511,0.639768974,0.904323798,0.916954497,0.869092904,0.919748592,0.591493515,0.763170739
193451,cg08067828,0.293989613,0.127190732,0.109865024,0.068020474,0.098507763,0.063536952,0.050755762,0.263197097,0.540564624,0.394142089
316988,cg08069509,0.486655166,0.82022438,0.651806887,0.580369512,0.132229839,0.051406857,0.089831043,0.167441589,0.648921813,0.435594718
278317,cg08086843,0.348210952,0.518039757,0.557571645,0.453925941,0.086186078,0.046659644,0.080039665,0.204687357,0.423027985,0.352578789
361164,cg08106532,0.513587035,0.595611599,0.524371302,0.483344597,0.475731654,0.465682743,0.493806837,0.149328016,0.573696086,0.513229347
449229,cg08113549,0.473060963,0.923178803,0.943307508,0.931992809,0.215865121,0.481615809,0.071746841,0.904976347,0.765159285,0.522735827
305991,cg08124800,0.598653105,0.617120693,0.507936584,0.503972127,0.209467165,0.104205992,0.060584334,0.184349553,0.666479645,0.387764617
457398,cg08135389,0.558922822,0.87219282,0.639538536,0.815122136,0.785070087,0.328535786,0.515629069,0.543232041,0.67671125,0.511996983
283886,cg08136258,0.243653822,0.575176798,0.154012192,0.359118982,0.366904997,0.059991391,0.117183632,0.520748368,0.446723104,0.403114634
336647,cg08148606,0.280534627,0.307379087,0.352313532,0.15388406,0.565912664,0.602628979,0.502918102,0.551488609,0.449086906,0.466014283
497716,cg08162976,0.534189929,0.856901254,0.924101304,0.918054496,0.622928436,0.565646196,0.874217977,0.280584889,0.724362966,0.532300142
202574,cg08167085,0.304288972,0.405588432,0.17356037,0.06961574,0.065763109,0.026122263,0.030762597,0.084072497,0.413537322,0.316352681
291984,cg08173491,0.405476078,0.661476726,0.518404205,0.46549877,0.088853816,0.066778522,0.094511371,0.241430054,0.573209097,0.432499227
275131,cg08182270,0.076124367,0.539748822,0.030459351,0.025158392,0.38952465,0.457752844,0.537442351,0.178047893,0.20827796,0.529230758
422663,cg08186708,0.544119494,0.867922546,0.875023118,0.889951976,0.495586487,0.041304008,0.044360823,0.818293706,0.717499304,0.527953251
435942,cg08195038,0.91475143,0.934306903,0.944291799,0.939482532,0.156123633,0.273811869,0.052455731,0.550569044,0.865097853,0.516006373
727774,cg08196933,0.899911092,0.860531685,0.928719893,0.914514615,0.856942291,0.862619718,0.903517924,0.943953711,0.862329948,0.869996049
304219,cg08200897,0.583574326,0.880117735,0.382017571,0.411659204,0.086107861,0.089944963,0.041706483,0.280428747,0.515471647,0.402070952
383958,cg08211199,0.407733153,0.909743689,0.89617346,0.887356964,0.422694221,0.222258751,0.084182799,0.19519232,0.747460477,0.450812101
273827,cg08213607,0.169376294,0.736934261,0.490339601,0.481201353,0.136349227,0.056904851,0.074048527,0.066114993,0.387980025,0.306646938
288671,cg08255105,0.605104297,0.614525185,0.456226942,0.466047471,0.04041034,0.030425816,0.077099821,0.194022988,0.583626607,0.362497778
192935,cg08255636,0.19942345,0.530027444,0.051389433,0.034416532,0.059857195,0.020056329,0.098906214,0.076311266,0.480695001,0.356126477
399081,cg08257567,0.796176839,0.961844779,0.52130422,0.521896745,0.366629227,0.041156593,0.096296558,0.938033468,0.569270798,0.547556909
411951,cg08264682,0.7362366,0.924664294,0.946803663,0.907928142,0.155079986,0.04908845,0.059418051,0.647823235,0.787402788,0.49084506
235449,cg08267250,0.106563883,0.118542474,0.08790168,0.159144051,0.458207459,0.241712279,0.074360647,0.306867159,0.260805177,0.248003195
365218,cg08271675,0.538825777,0.768460833,0.500620779,0.543044086,0.506979929,0.295406507,0.194277584,0.412633957,0.57215481,0.457721067
658807,cg08295865,0.535673186,0.794551931,0.938404141,0.939134383,0.921875388,0.888811859,0.917696883,0.931057404,0.767604566,0.743018317
292639,cg08302009,0.331281977,0.833942509,0.365142405,0.636052402,0.080440178,0.042167943,0.07099795,0.193878533,0.521887585,0.37461936
466218,cg08313539,0.579718301,0.801204793,0.596382777,0.569142056,0.707918639,0.460049457,0.562139745,0.905510935,0.546261411,0.680381524
354531,cg08328727,0.796598385,0.802739857,0.783273136,0.582478237,0.233347644,0.089999235,0.107899831,0.207560122,0.746403143,0.41263381
531666,cg08344648,0.643498099,0.915187899,0.934188511,0.871338555,0.857224971,0.637346784,0.536052947,0.542604385,0.795793772,0.567228622
331730,cg08355702,0.282388499,0.688378946,0.847748978,0.859374162,0.246644593,0.14442826,0.04697694,0.117000849,0.625861186,0.387513412
526151,cg08356855,0.503599925,0.770000505,0.504397419,0.660187283,0.886587433,0.883485184,0.91299683,0.762429014,0.571437829,0.647523558
475732,cg08362704,0.641433714,0.840311916,0.768296294,0.752532877,0.399798594,0.690340441,0.476054192,0.737836008,0.829476361,0.607104205
285185,cg08387141,0.307052179,0.559348659,0.565069,0.476200037,0.118833504,0.063593755,0.073598558,0.256946921,0.547865565,0.368066984
546819,cg08389686,0.553494925,0.901638057,0.923370389,0.891505723,0.888023575,0.837953585,0.815759394,0.266987584,0.736174013,0.55804598
355028,cg08434838,0.432030961,0.615790652,0.576081239,0.504813676,0.316000292,0.068765008,0.559197359,0.538596917,0.54041397,0.373784199
476975,cg08436102,0.668022546,0.621216886,0.506681478,0.43664721,0.822772682,0.901113685,0.849225522,0.517145133,0.55597467,0.636295144
417977,cg08450323,0.318501985,0.772037916,0.499279184,0.510063147,0.717419433,0.614233442,0.501656793,0.577661481,0.576931234,0.619095083
284639,cg08460475,0.380739137,0.633978636,0.558218656,0.332583296,0.138201851,0.107564198,0.097350886,0.162425425,0.590939732,0.446872139
411187,cg08462883,0.545315321,0.912127081,0.926313584,0.911429771,0.513523598,0.291528839,0.177926264,0.137524074,0.664131856,0.418942859
380478,cg08466034,0.295584125,0.875004476,0.873633958,0.88775853,0.239537874,0.075734946,0.269604207,0.459063392,0.601963888,0.457534003
398388,cg08488356,0.336851272,0.788548199,0.223790856,0.343733271,0.73663626,0.751905565,0.517406128,0.534298161,0.521988181,0.518370735
547040,cg08491241,0.629191905,0.761360261,0.893551272,0.90686677,0.685180943,0.781558414,0.561491702,0.86151751,0.812154985,0.674816833
235998,cg08493185,0.350636834,0.378747724,0.184438116,0.109430313,0.211588797,0.100419723,0.05809877,0.16810644,0.433381304,0.364767151
562799,cg08497322,0.563381153,0.829690494,0.923023233,0.94316652,0.766773744,0.77386545,0.886387726,0.53105985,0.756235919,0.622763872
213485,cg08513890,0.251659362,0.3015181,0.119315367,0.255620625,0.079262912,0.043418396,0.040092483,0.184903633,0.448173933,0.378868629
192691,cg08514224,0.38914388,0.155445423,0.153967982,0.050919021,0.109301876,0.03645852,0.042628975,0.130403448,0.388314901,0.299327073
501618,cg08532042,0.709833572,0.856420613,0.937051655,0.764290954,0.829986463,0.721756298,0.573495145,0.228621183,0.793890517,0.501705268
367516,cg08532726,0.537116143,0.850476504,0.907223593,0.79008998,0.332329317,0.168594518,0.081051456,0.126284389,0.826536483,0.522365909
320580,cg08540654,0.377668384,0.582845579,0.215891874,0.228713874,0.722035898,0.511261453,0.164056666,0.240459493,0.425594928,0.419781306
